snapshot_id,item_id,branch_id,platform_id,base_price,original_price,discount_type,discount_value,effective_price,delivery_fee_share,is_vat_inclusive,scraped_at
856,talabat_600748_2398587584,talabat_600748,talabat,36.0,,NO_DISCOUNT,,36.0,,0,2026-07-01T09:11:05.669041
857,talabat_600748_2398587589,talabat_600748,talabat,4.0,,NO_DISCOUNT,,4.0,,0,2026-07-01T09:11:05.669041
858,talabat_600748_2398587606,talabat_600748,talabat,4.0,,NO_DISCOUNT,,4.0,,0,2026-07-01T09:11:05.669041
859,talabat_600748_2398587613,talabat_600748,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:05.669041
860,talabat_600748_2398587621,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
861,talabat_600748_2398587725,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
862,talabat_600748_2398587738,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
863,talabat_600748_2398587629,talabat_600748,talabat,6.0,,NO_DISCOUNT,,6.0,,0,2026-07-01T09:11:05.669041
864,talabat_600748_2398587646,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
865,talabat_600748_2398587653,talabat_600748,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:11:05.669041
866,talabat_600748_2398587663,talabat_600748,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:05.669041
867,talabat_600748_2398587673,talabat_600748,talabat,5.5,,NO_DISCOUNT,,5.5,,0,2026-07-01T09:11:05.669041
868,talabat_600748_2398587680,talabat_600748,talabat,4.5,,NO_DISCOUNT,,4.5,,0,2026-07-01T09:11:05.669041
869,talabat_600748_2398587686,talabat_600748,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:11:05.669041
870,talabat_600748_2398587693,talabat_600748,talabat,27.0,,NO_DISCOUNT,,27.0,,0,2026-07-01T09:11:05.669041
871,talabat_600748_2398587701,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
872,talabat_600748_2398587721,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
873,talabat_600748_2398587729,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
874,talabat_600748_2398587734,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
875,talabat_600748_2398587742,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
876,talabat_600748_2398587748,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
877,talabat_600748_2398587755,talabat_600748,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:05.669041
878,talabat_600748_2398587760,talabat_600748,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:05.669041
879,talabat_600748_2398587761,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
880,talabat_600748_2398587764,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
881,talabat_600748_2398587768,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
882,talabat_600748_2398587773,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
883,talabat_600748_2398587778,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
884,talabat_600748_2398587783,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
885,talabat_600748_2398587785,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
886,talabat_600748_2398587786,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
887,talabat_600748_2398587787,talabat_600748,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:11:05.669041
888,talabat_600748_2398587789,talabat_600748,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:11:05.669041
889,talabat_600748_2398587791,talabat_600748,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:11:05.669041
890,talabat_600748_2398587793,talabat_600748,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:05.669041
891,talabat_600748_2398587794,talabat_600748,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:11:05.669041
892,talabat_600748_2398587796,talabat_600748,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:11:05.669041
893,talabat_600748_2398587797,talabat_600748,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:05.669041
894,talabat_600748_2398587799,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
895,talabat_600748_2398587800,talabat_600748,talabat,80.0,,NO_DISCOUNT,,80.0,,0,2026-07-01T09:11:05.669041
896,talabat_600748_2398587802,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
897,talabat_600748_2398587803,talabat_600748,talabat,40.0,,NO_DISCOUNT,,40.0,,0,2026-07-01T09:11:05.669041
898,talabat_600748_2398587813,talabat_600748,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:11:05.669041
899,talabat_600748_2398587816,talabat_600748,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:11:05.669041
900,talabat_600748_2398587817,talabat_600748,talabat,31.0,,NO_DISCOUNT,,31.0,,0,2026-07-01T09:11:05.669041
901,talabat_600748_2398587819,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
902,talabat_600748_2398587820,talabat_600748,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:05.669041
903,talabat_600748_2398587822,talabat_600748,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:05.669041
904,talabat_600748_2398587823,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
905,talabat_600748_2398587825,talabat_600748,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:11:05.669041
906,talabat_600748_2398587826,talabat_600748,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:05.669041
907,talabat_600748_2398587832,talabat_600748,talabat,38.0,,NO_DISCOUNT,,38.0,,0,2026-07-01T09:11:05.669041
908,talabat_600748_2398587836,talabat_600748,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:11:05.669041
909,talabat_600748_2398587398,talabat_600748,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:11:05.669041
910,talabat_600748_2398587411,talabat_600748,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:11:05.669041
911,talabat_600748_2398587413,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
912,talabat_600748_2398587417,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
913,talabat_600748_2398587426,talabat_600748,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:11:05.669041
914,talabat_600748_2398587428,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
915,talabat_600748_2398587430,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
916,talabat_600748_2398587436,talabat_600748,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:11:05.669041
917,talabat_600748_2398587442,talabat_600748,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:11:05.669041
918,talabat_600748_2398587447,talabat_600748,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:11:05.669041
919,talabat_600748_2398587452,talabat_600748,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:11:05.669041
920,talabat_600748_2398587455,talabat_600748,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:05.669041
921,talabat_600748_2398587457,talabat_600748,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:11:05.669041
922,talabat_600748_2398587460,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
923,talabat_600748_2398587463,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
924,talabat_600748_2398587465,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
925,talabat_600748_2398587471,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
926,talabat_600748_2398587474,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
927,talabat_600748_2398587478,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
928,talabat_600748_2398587484,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
929,talabat_600748_2398587487,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
930,talabat_600748_2398587496,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
931,talabat_600748_2398587499,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
932,talabat_600748_2398587501,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
933,talabat_600748_2398587505,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
934,talabat_600748_2398587509,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
935,talabat_600748_2398587514,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
936,talabat_600748_2398587515,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
937,talabat_600748_2398587523,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
938,talabat_600748_2398587525,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
939,talabat_600748_2398587527,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
940,talabat_600748_2398587530,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
941,talabat_600748_2398587552,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
942,talabat_600748_2398587558,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
943,talabat_600748_2398587564,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
944,talabat_600748_2398587566,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
945,talabat_600748_2398587568,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
946,talabat_600748_2398587576,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
947,talabat_600748_2398587580,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
948,talabat_600748_2398587583,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
949,talabat_600748_2398587536,talabat_600748,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:11:05.669041
950,talabat_600748_2398587572,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
951,talabat_600748_2398587588,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
952,talabat_600748_2398587592,talabat_600748,talabat,18.0,,NO_DISCOUNT,,18.0,,0,2026-07-01T09:11:05.669041
953,talabat_600748_2398587607,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
954,talabat_600748_2398587595,talabat_600748,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:05.669041
955,talabat_600748_2398587604,talabat_600748,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:11:05.669041
956,talabat_600748_2398587609,talabat_600748,talabat,180.0,,NO_DISCOUNT,,180.0,,0,2026-07-01T09:11:05.669041
957,talabat_600748_2398587611,talabat_600748,talabat,80.0,,NO_DISCOUNT,,80.0,,0,2026-07-01T09:11:05.669041
958,talabat_600748_2398587614,talabat_600748,talabat,100.0,,NO_DISCOUNT,,100.0,,0,2026-07-01T09:11:05.669041
959,talabat_600748_2398587616,talabat_600748,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:11:05.669041
960,talabat_600748_2398587638,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
961,talabat_600748_2398587664,talabat_600748,talabat,27.0,,NO_DISCOUNT,,27.0,,0,2026-07-01T09:11:05.669041
962,talabat_600748_2398587668,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
963,talabat_600748_2398587671,talabat_600748,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:11:05.669041
964,talabat_600748_2398587674,talabat_600748,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:11:05.669041
965,talabat_600748_2398587676,talabat_600748,talabat,33.0,,NO_DISCOUNT,,33.0,,0,2026-07-01T09:11:05.669041
966,talabat_600748_2398587795,talabat_600748,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:11:05.669041
967,talabat_600748_2398587683,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
968,talabat_600748_2398587688,talabat_600748,talabat,30.0,,NO_DISCOUNT,,30.0,,0,2026-07-01T09:11:05.669041
969,talabat_600748_2398587692,talabat_600748,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:11:05.669041
970,talabat_600748_2398587695,talabat_600748,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:11:05.669041
971,talabat_600748_2398587697,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
972,talabat_600748_2398587854,talabat_600748,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:11:05.669041
973,talabat_600748_2398587864,talabat_600748,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:11:05.669041
974,talabat_600748_2398587870,talabat_600748,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:11:05.669041
975,talabat_600748_2398587873,talabat_600748,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:11:05.669041
976,talabat_600748_2398587878,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
977,talabat_600748_2398587891,talabat_600748,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:11:05.669041
978,talabat_600748_2398587903,talabat_600748,talabat,8.0,,NO_DISCOUNT,,8.0,,0,2026-07-01T09:11:05.669041
979,talabat_600748_2398587908,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
980,talabat_600748_2398587918,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
981,talabat_600748_2398587922,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
982,talabat_600748_2398587926,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
983,talabat_600748_2398587928,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
984,talabat_600748_2398587929,talabat_600748,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:11:05.669041
985,talabat_600748_2398587933,talabat_600748,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:11:05.669041
986,talabat_600748_2398587936,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
987,talabat_600748_2398587939,talabat_600748,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:11:05.669041
988,talabat_600748_2398587942,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
989,talabat_600748_2398587944,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
990,talabat_600748_2398587945,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
991,talabat_600748_2398587947,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
992,talabat_600748_2398587948,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
993,talabat_600748_2398587950,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
994,talabat_600748_2398587956,talabat_600748,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:11:05.669041
995,talabat_600748_2398587966,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
996,talabat_600748_2398587967,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
997,talabat_600748_2398587972,talabat_600748,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:11:05.669041
998,talabat_600748_2398587980,talabat_600748,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:11:05.669041
999,talabat_600748_2398587993,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1000,talabat_600748_2398588040,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1001,talabat_600748_2398588053,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
1002,talabat_600748_2398588079,talabat_600748,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:11:05.669041
1003,talabat_600748_2398588096,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
1004,talabat_600748_2398588105,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1005,talabat_600748_2398588110,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
1006,talabat_600748_2398588117,talabat_600748,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:11:05.669041
1007,talabat_600748_2398588121,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1008,talabat_600748_2398588127,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
1009,talabat_600748_2398588134,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
1010,talabat_600748_2398588140,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
1011,talabat_600748_2398588145,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1012,talabat_600748_2398588153,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
1013,talabat_600748_2398588158,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1014,talabat_600748_2398588163,talabat_600748,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:11:05.669041
1015,talabat_600748_2398588166,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
1016,talabat_600748_2398588184,talabat_600748,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:11:05.669041
1017,talabat_600748_2398588187,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
1018,talabat_600748_2398588189,talabat_600748,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:11:05.669041
1019,talabat_600748_2398588192,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
1020,talabat_600748_2398588194,talabat_600748,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:11:05.669041
1021,talabat_600748_2398588196,talabat_600748,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:11:05.669041
1022,talabat_600748_2398588212,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
1023,talabat_600748_2398588216,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
1024,talabat_600748_2398588222,talabat_600748,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:11:05.669041
